ymin,xmin,crop_type,burn_area
19.79999999999997,99.99999999999989,Ag,0.0
19.79999999999997,100.09999999999984,Forest,0.0
19.79999999999997,100.09999999999988,Ag,0.0
19.79999999999997,100.19999999999985,Forest,0.0
19.79999999999997,100.19999999999986,Ag,0.0
19.79999999999997,100.29999999999984,Forest,0.0126224679118633
19.79999999999997,100.29999999999986,Ag,0.0189337093676088
19.79999999999997,100.39999999999982,Forest,0.0
19.79999999999997,100.39999999999984,Ag,0.0
19.79999999999997,100.49999999999982,Forest,0.0
19.79999999999997,100.49999999999984,Ag,0.0
19.79999999999997,100.5999999999998,Forest,0.0
19.79999999999997,100.59999999999984,Ag,0.0
19.79999999999997,100.6999999999998,Forest,0.0
19.79999999999997,100.69999999999985,Ag,0.0
19.79999999999997,100.7999999999998,Forest,0.0
19.79999999999997,100.79999999999984,Ag,0.0
19.79999999999997,100.8999999999998,Forest,0.0
19.79999999999997,100.89999999999982,Ag,0.0
19.79999999999997,100.9999999999998,Forest,0.0
19.79999999999997,100.99999999999982,Ag,0.0
19.79999999999997,101.09999999999978,Forest,0.0
19.79999999999997,101.0999999999998,Ag,0.0
19.79999999999997,101.19999999999978,Forest,0.0
19.79999999999997,101.1999999999998,Ag,0.0
19.79999999999997,101.29999999999976,Forest,0.0
19.79999999999997,101.2999999999998,Ag,0.0
19.79999999999997,101.39999999999976,Forest,0.0
19.79999999999997,101.3999999999998,Ag,0.0
19.79999999999997,101.49999999999976,Forest,0.0
19.79999999999997,101.4999999999998,Ag,0.0
19.79999999999997,101.59999999999977,Forest,0.0
19.79999999999997,101.59999999999978,Ag,0.0
19.79999999999997,101.69999999999976,Forest,0.0
19.79999999999997,101.69999999999978,Ag,0.0
19.79999999999997,101.79999999999974,Forest,0.0
19.79999999999997,101.79999999999976,Ag,0.0
19.79999999999997,101.89999999999974,Forest,0.0
19.79999999999997,101.89999999999976,Ag,0.0
19.79999999999997,101.99999999999972,Forest,0.0
19.79999999999997,101.99999999999976,Ag,0.0
19.79999999999997,102.09999999999972,Forest,0.0
19.79999999999997,102.09999999999977,Ag,0.0
19.79999999999997,102.19999999999972,Forest,0.0
19.79999999999997,102.19999999999976,Ag,0.0
19.79999999999997,102.29999999999971,Forest,0.0
19.79999999999997,102.29999999999974,Ag,0.0
19.79999999999997,102.39999999999972,Forest,0.0
19.79999999999997,102.39999999999974,Ag,0.0
19.79999999999997,102.4999999999997,Forest,0.0
19.79999999999997,102.49999999999972,Ag,0.0
19.79999999999997,102.5999999999997,Forest,0.0
19.79999999999997,102.59999999999972,Ag,0.0
19.79999999999997,102.69999999999968,Forest,0.0
19.79999999999997,102.69999999999972,Ag,0.0
19.79999999999997,102.79999999999968,Forest,0.0
19.79999999999997,102.79999999999971,Ag,0.0
19.79999999999997,102.89999999999968,Forest,0.0
19.79999999999997,102.89999999999972,Ag,0.0
19.79999999999997,102.99999999999967,Forest,0.0
19.79999999999997,102.9999999999997,Ag,0.0
19.79999999999997,103.09999999999968,Forest,0.0
19.79999999999997,103.0999999999997,Ag,0.0
19.79999999999997,103.19999999999966,Forest,0.0
19.79999999999997,103.19999999999968,Ag,0.0
19.79999999999997,103.29999999999966,Forest,0.0
19.79999999999997,103.29999999999968,Ag,0.0
19.79999999999997,103.39999999999964,Forest,0.0
19.79999999999997,103.39999999999968,Ag,0.0
19.79999999999997,103.49999999999964,Forest,0.0
19.79999999999997,103.49999999999967,Ag,0.0
19.79999999999997,103.59999999999964,Forest,0.0
19.79999999999997,103.59999999999968,Ag,0.0
19.79999999999997,103.69999999999963,Forest,0.0
19.79999999999997,103.69999999999966,Ag,0.0
19.79999999999997,103.79999999999964,Forest,0.0
19.79999999999997,103.79999999999966,Ag,0.0
19.79999999999997,103.89999999999962,Forest,0.0
19.79999999999997,103.89999999999964,Ag,0.0
19.79999999999997,103.99999999999962,Forest,0.0
19.79999999999997,103.99999999999964,Ag,0.0
19.79999999999997,104.0999999999996,Forest,0.0
19.79999999999997,104.09999999999964,Ag,0.0
19.79999999999997,104.1999999999996,Forest,0.0
19.79999999999997,104.19999999999963,Ag,0.0
19.79999999999997,104.2999999999996,Forest,0.0
19.79999999999997,104.29999999999964,Ag,0.0
19.79999999999997,104.3999999999996,Forest,0.0
19.79999999999997,104.39999999999962,Ag,0.0
19.79999999999997,104.4999999999996,Forest,0.0
19.79999999999997,104.49999999999962,Ag,0.0
19.79999999999997,104.59999999999958,Forest,0.0
19.79999999999997,104.5999999999996,Ag,0.0
19.79999999999997,104.69999999999958,Forest,0.0
19.79999999999997,104.6999999999996,Ag,0.0
19.79999999999997,104.79999999999956,Forest,0.0
19.79999999999997,104.7999999999996,Ag,0.0
19.79999999999997,104.89999999999957,Forest,0.0
19.79999999999997,104.8999999999996,Ag,0.0
19.79999999999997,104.99999999999956,Forest,0.0
19.79999999999997,104.9999999999996,Ag,0.0
19.79999999999997,105.09999999999955,Forest,0.0
19.79999999999997,105.09999999999958,Ag,0.0
19.79999999999997,105.19999999999956,Forest,0.0
19.79999999999997,105.19999999999958,Ag,0.0
19.79999999999997,105.29999999999954,Forest,0.0
19.79999999999997,105.29999999999956,Ag,0.0
19.79999999999997,105.39999999999954,Forest,0.0
19.79999999999997,105.39999999999957,Ag,0.0
19.79999999999997,105.49999999999952,Forest,0.0
19.79999999999997,105.49999999999956,Ag,0.0
19.799999999999976,97.4,Maize,0.0
19.799999999999976,97.5,Maize,0.0
19.799999999999976,97.6,Maize,0.0
19.799999999999976,97.7,Maize,0.0
19.799999999999976,97.79999999999998,Maize,0.0
19.799999999999976,97.8,Other,0.0
19.799999999999976,97.89999999999998,Maize,0.0
19.799999999999976,97.9,Other,0.0
19.799999999999976,97.99999999999996,Maize,0.0
19.799999999999976,98.0,Other,0.0
19.799999999999976,98.09999999999997,Maize,0.0
19.799999999999976,98.09999999999998,Other,0.0
19.799999999999976,98.19999999999996,Maize,0.0
19.799999999999976,98.29999999999995,Maize,0.0
19.799999999999976,98.39999999999996,Maize,0.0
19.799999999999976,98.49999999999994,Maize,0.0
19.799999999999976,98.49999999999996,Other,0.0
19.799999999999976,98.59999999999994,Maize,0.0
19.799999999999976,98.59999999999997,Other,0.0
19.799999999999976,98.69999999999992,Maize,0.0
19.799999999999976,98.69999999999996,Other,0.0
19.799999999999976,98.79999999999993,Maize,0.0
19.799999999999976,98.79999999999994,Other,0.0
19.799999999999976,98.89999999999992,Maize,0.0
19.799999999999976,98.99999999999991,Maize,0.0
19.799999999999976,99.09999999999992,Maize,0.0
19.799999999999976,99.1999999999999,Rice,2.560558755269422
19.799999999999976,99.19999999999992,Other,0.0
19.799999999999976,99.2999999999999,Maize,0.0793412671600436
19.799999999999976,99.29999999999993,Other,0.0
19.799999999999976,99.39999999999988,Maize,1.2314479225840305
19.799999999999976,99.3999999999999,Other,0.0
19.799999999999976,99.49999999999989,Maize,0.7251408547454344
19.799999999999976,99.4999999999999,Other,0.0
19.799999999999976,99.59999999999988,Maize,0.2488430125462221
19.799999999999976,99.5999999999999,Other,0.0
19.799999999999976,99.69999999999987,Maize,0.0
19.799999999999976,99.79999999999988,Rice,0.0108192560672591
19.799999999999976,99.89999999999986,Maize,0.0
19.799999999999976,99.89999999999988,Other,0.0
19.799999999999976,99.99999999999986,Maize,0.0
19.799999999999976,99.99999999999989,Other,0.0
19.799999999999976,100.09999999999984,Maize,0.0
19.799999999999976,100.09999999999988,Other,0.0
19.799999999999976,100.19999999999985,Maize,0.0
19.799999999999976,100.19999999999986,Other,0.0
19.799999999999976,100.29999999999984,Maize,0.5559148872265373
19.799999999999976,100.29999999999986,Other,0.0
19.799999999999976,100.39999999999984,Maize,0.1958438077185098
19.799999999999976,100.49999999999984,Maize,0.0
19.799999999999976,100.59999999999982,Maize,0.0
19.799999999999976,100.59999999999984,Other,0.0
19.799999999999976,100.69999999999982,Maize,0.0
19.799999999999976,100.69999999999985,Other,0.0
19.799999999999976,100.7999999999998,Maize,0.0
19.799999999999976,100.79999999999984,Other,0.0
19.799999999999976,100.8999999999998,Maize,0.0
19.799999999999976,100.89999999999982,Other,0.0
19.799999999999976,100.9999999999998,Maize,0.0
19.799999999999976,100.99999999999982,Other,0.0
19.799999999999976,101.0999999999998,Maize,0.0
19.799999999999976,101.1999999999998,Maize,0.0
19.799999999999976,101.29999999999978,Maize,0.0
19.799999999999976,101.2999999999998,Other,0.0
19.799999999999976,101.39999999999978,Maize,0.0
19.799999999999976,101.3999999999998,Other,0.0
19.799999999999976,101.49999999999976,Maize,0.0
19.799999999999976,101.4999999999998,Other,0.0
19.799999999999976,101.59999999999977,Maize,0.0
19.799999999999976,101.59999999999978,Other,0.0
19.799999999999976,101.69999999999976,Maize,0.0
19.799999999999976,101.69999999999978,Other,0.0
19.799999999999976,101.79999999999976,Maize,0.0
19.799999999999976,101.89999999999976,Maize,0.0
19.799999999999976,101.99999999999974,Maize,0.0
19.799999999999976,101.99999999999976,Other,0.0
19.799999999999976,102.09999999999974,Maize,0.0
19.799999999999976,102.09999999999977,Other,0.0
19.799999999999976,102.19999999999972,Maize,0.0
19.799999999999976,102.19999999999976,Other,0.0
19.799999999999976,102.29999999999971,Maize,0.0
19.799999999999976,102.29999999999974,Other,0.0
19.799999999999976,102.39999999999972,Maize,0.0
19.799999999999976,102.39999999999974,Other,0.0
19.799999999999976,102.49999999999972,Other,0.0
19.799999999999976,102.59999999999972,Other,0.0
19.799999999999976,102.6999999999997,Rice,0.0
19.799999999999976,102.69999999999972,Other,0.0
19.799999999999976,102.7999999999997,Rice,0.0
19.799999999999976,102.79999999999971,Other,0.0
19.799999999999976,102.8999999999997,Rice,0.0
19.799999999999976,102.89999999999972,Other,0.0
19.799999999999976,102.99999999999967,Rice,0.0
19.799999999999976,102.9999999999997,Other,0.0
19.799999999999976,103.09999999999968,Rice,0.0
19.799999999999976,103.0999999999997,Other,0.0
19.799999999999976,103.19999999999968,Other,0.0
19.799999999999976,103.29999999999968,Other,0.0
19.799999999999976,103.39999999999966,Rice,0.0
19.799999999999976,103.39999999999968,Other,0.0
19.799999999999976,103.49999999999966,Rice,0.0
19.799999999999976,103.49999999999967,Other,0.0
19.799999999999976,103.59999999999964,Rice,0.0
19.799999999999976,103.59999999999968,Other,0.0
19.799999999999976,103.69999999999963,Rice,0.0
19.799999999999976,103.69999999999966,Other,0.0
19.799999999999976,103.79999999999964,Rice,0.0
19.799999999999976,103.79999999999966,Other,0.0
19.799999999999976,103.89999999999964,Other,0.0
19.799999999999976,103.99999999999964,Other,0.0
19.799999999999976,104.09999999999962,Rice,0.0
19.799999999999976,104.09999999999964,Other,0.0
19.799999999999976,104.19999999999962,Rice,0.0
19.799999999999976,104.19999999999963,Other,0.0
19.799999999999976,104.2999999999996,Rice,0.0
19.799999999999976,104.29999999999964,Other,0.0
19.799999999999976,104.3999999999996,Rice,0.0
19.799999999999976,104.39999999999962,Other,0.0
19.799999999999976,104.4999999999996,Rice,0.0
19.799999999999976,104.49999999999962,Other,0.0
19.799999999999976,104.5999999999996,Other,0.0
19.799999999999976,104.6999999999996,Other,0.0
19.799999999999976,104.7999999999996,Other,0.0
19.799999999999976,104.89999999999958,Rice,0.0
19.799999999999976,104.8999999999996,Other,0.0
19.799999999999976,104.99999999999956,Rice,0.0
19.799999999999976,104.9999999999996,Other,0.0
19.799999999999976,105.09999999999955,Rice,0.0
19.799999999999976,105.09999999999958,Other,0.0
19.799999999999976,105.19999999999956,Rice,0.0
19.799999999999976,105.19999999999958,Other,0.0
19.799999999999976,105.29999999999956,Other,0.0
19.799999999999976,105.39999999999957,Other,0.0
19.799999999999976,105.49999999999956,Other,0.0
19.89999999999997,97.3,Forest,0.0
19.89999999999997,97.4,Forest,0.0
19.89999999999997,97.5,Forest,0.0
19.89999999999997,97.59999999999998,Forest,0.0
19.89999999999997,97.69999999999996,Forest,0.0
19.89999999999997,97.7,Ag,0.0
19.89999999999997,97.79999999999995,Forest,0.0
19.89999999999997,97.8,Ag,0.0
19.89999999999997,97.89999999999996,Forest,0.0
19.89999999999997,97.9,Ag,0.0
19.89999999999997,97.99999999999996,Forest,0.0
19.89999999999997,98.0,Ag,0.0
19.89999999999997,98.09999999999997,Forest,0.0
19.89999999999997,98.09999999999998,Ag,0.0
19.89999999999997,98.19999999999996,Ag,0.0
19.89999999999997,98.29999999999994,Forest,0.0
19.89999999999997,98.29999999999995,Ag,0.0
19.89999999999997,98.39999999999992,Forest,0.0
19.89999999999997,98.39999999999996,Ag,0.0
19.89999999999997,98.49999999999991,Forest,0.0
19.89999999999997,98.49999999999996,Ag,0.0
19.89999999999997,98.59999999999992,Forest,0.0
19.89999999999997,98.59999999999997,Ag,0.0
19.89999999999997,98.69999999999992,Forest,0.0
19.89999999999997,98.69999999999996,Ag,0.0
19.89999999999997,98.79999999999993,Forest,0.0
19.89999999999997,98.79999999999994,Ag,0.0
19.89999999999997,98.8999999999999,Forest,0.0
19.89999999999997,98.89999999999992,Ag,0.0
19.89999999999997,98.9999999999999,Forest,0.0
19.89999999999997,98.99999999999991,Ag,0.0
19.89999999999997,99.0999999999999,Forest,0.0144256827565527
19.89999999999997,99.09999999999992,Ag,0.0180320974443978
19.89999999999997,99.19999999999987,Forest,0.0
19.89999999999997,99.19999999999992,Ag,0.4628540445985098
19.89999999999997,99.29999999999988,Forest,0.0279497685906597
19.89999999999997,99.29999999999993,Ag,0.0351626039685961
19.89999999999997,99.39999999999988,Forest,0.0
19.89999999999997,99.3999999999999,Ag,0.018933694367602
19.89999999999997,99.49999999999989,Forest,0.0
19.89999999999997,99.4999999999999,Ag,0.0513914805698508
19.89999999999997,99.59999999999988,Forest,0.0126224679118633
19.89999999999997,99.5999999999999,Ag,0.5995674733164167
19.89999999999997,99.69999999999986,Forest,0.0
19.89999999999997,99.69999999999987,Ag,0.0
19.89999999999997,99.79999999999986,Forest,0.0
19.89999999999997,99.79999999999988,Ag,0.0
19.89999999999997,99.89999999999984,Forest,0.0
19.89999999999997,99.89999999999988,Ag,0.0
19.89999999999997,99.99999999999984,Forest,0.0
19.89999999999997,99.99999999999989,Ag,0.0
19.89999999999997,100.09999999999984,Forest,0.0
19.89999999999997,100.09999999999988,Ag,0.0
19.89999999999997,100.19999999999985,Forest,0.0
19.89999999999997,100.19999999999986,Ag,0.0
19.89999999999997,100.29999999999984,Forest,0.0153272886788648
19.89999999999997,100.29999999999986,Ag,0.0288513715132659
19.89999999999997,100.39999999999982,Forest,0.0306545743570756
19.89999999999997,100.39999999999984,Ag,0.0676203931705408
19.89999999999997,100.49999999999982,Forest,0.0
19.89999999999997,100.49999999999984,Ag,0.0
19.89999999999997,100.5999999999998,Forest,0.0
19.89999999999997,100.59999999999984,Ag,0.0
19.89999999999997,100.6999999999998,Forest,0.0
19.89999999999997,100.69999999999985,Ag,0.0
19.89999999999997,100.7999999999998,Forest,0.0
19.89999999999997,100.79999999999984,Ag,0.0
19.89999999999997,100.8999999999998,Forest,0.0
19.89999999999997,100.89999999999982,Ag,0.0
19.89999999999997,100.9999999999998,Forest,0.0
19.89999999999997,100.99999999999982,Ag,0.0
19.89999999999997,101.09999999999978,Forest,0.0
19.89999999999997,101.0999999999998,Ag,0.0
19.89999999999997,101.19999999999978,Forest,0.0
19.89999999999997,101.1999999999998,Ag,0.0
19.89999999999997,101.29999999999976,Forest,0.0
19.89999999999997,101.2999999999998,Ag,0.0
19.89999999999997,101.39999999999976,Forest,0.0
19.89999999999997,101.3999999999998,Ag,0.0
19.89999999999997,101.49999999999976,Forest,0.0
19.89999999999997,101.4999999999998,Ag,0.0
19.89999999999997,101.59999999999977,Forest,0.0
19.89999999999997,101.59999999999978,Ag,0.0
19.89999999999997,101.69999999999976,Forest,0.0
19.89999999999997,101.69999999999978,Ag,0.0
19.89999999999997,101.79999999999974,Forest,0.0
19.89999999999997,101.79999999999976,Ag,0.0
19.89999999999997,101.89999999999974,Forest,0.0
19.89999999999997,101.89999999999976,Ag,0.0
19.89999999999997,101.99999999999972,Forest,0.0
19.89999999999997,101.99999999999976,Ag,0.0
19.89999999999997,102.09999999999972,Forest,0.0
19.89999999999997,102.09999999999977,Ag,0.0
19.89999999999997,102.19999999999972,Forest,0.0
19.89999999999997,102.19999999999976,Ag,0.0
19.89999999999997,102.29999999999971,Forest,0.0
19.89999999999997,102.29999999999974,Ag,0.0
19.89999999999997,102.39999999999972,Forest,0.0
19.89999999999997,102.39999999999974,Ag,0.0
19.89999999999997,102.4999999999997,Forest,0.0
19.89999999999997,102.49999999999972,Ag,0.0
19.89999999999997,102.5999999999997,Forest,0.0
19.89999999999997,102.59999999999972,Ag,0.0
19.89999999999997,102.69999999999968,Forest,0.0
19.89999999999997,102.69999999999972,Ag,0.0
19.89999999999997,102.79999999999968,Forest,0.0
19.89999999999997,102.79999999999971,Ag,0.0
19.89999999999997,102.89999999999968,Forest,0.0
19.89999999999997,102.89999999999972,Ag,0.0
19.89999999999997,102.99999999999967,Forest,0.0
19.89999999999997,102.9999999999997,Ag,0.0
19.89999999999997,103.09999999999968,Forest,0.0
19.89999999999997,103.0999999999997,Ag,0.0
19.89999999999997,103.19999999999966,Forest,0.0
19.89999999999997,103.19999999999968,Ag,0.0
19.89999999999997,103.29999999999966,Forest,0.0
19.89999999999997,103.29999999999968,Ag,0.0
19.89999999999997,103.39999999999964,Forest,0.0
19.89999999999997,103.39999999999968,Ag,0.0
19.89999999999997,103.49999999999964,Forest,0.0
19.89999999999997,103.49999999999967,Ag,0.0
19.89999999999997,103.59999999999964,Forest,0.0
19.89999999999997,103.59999999999968,Ag,0.0
19.89999999999997,103.69999999999963,Forest,0.0
19.89999999999997,103.69999999999966,Ag,0.0
19.89999999999997,103.79999999999964,Forest,0.0
19.89999999999997,103.79999999999966,Ag,0.0
19.89999999999997,103.89999999999962,Forest,0.0
19.89999999999997,103.89999999999964,Ag,0.0
19.89999999999997,103.99999999999962,Forest,0.0
19.89999999999997,103.99999999999964,Ag,0.0
19.89999999999997,104.0999999999996,Forest,0.0
19.89999999999997,104.09999999999964,Ag,0.0
19.89999999999997,104.1999999999996,Forest,0.0
19.89999999999997,104.19999999999963,Ag,0.0
19.89999999999997,104.2999999999996,Forest,0.0
19.89999999999997,104.29999999999964,Ag,0.0
19.89999999999997,104.3999999999996,Forest,0.0
19.89999999999997,104.39999999999962,Ag,0.0
19.89999999999997,104.4999999999996,Forest,0.0
19.89999999999997,104.49999999999962,Ag,0.0
19.89999999999997,104.59999999999958,Forest,0.0
19.89999999999997,104.5999999999996,Ag,0.0
19.89999999999997,104.69999999999958,Forest,0.0
19.89999999999997,104.6999999999996,Ag,0.0
19.89999999999997,104.79999999999956,Forest,0.0
19.89999999999997,104.7999999999996,Ag,0.0
19.89999999999997,104.89999999999957,Forest,0.0
19.89999999999997,104.8999999999996,Ag,0.0
19.89999999999997,104.99999999999956,Forest,0.0
19.89999999999997,104.9999999999996,Ag,0.0
19.89999999999997,105.09999999999955,Forest,0.0
19.89999999999997,105.09999999999958,Ag,0.0
19.89999999999997,105.19999999999956,Forest,0.0
19.89999999999997,105.19999999999958,Ag,0.0
19.89999999999997,105.29999999999954,Forest,0.0
19.89999999999997,105.29999999999956,Ag,0.0
19.89999999999997,105.39999999999954,Forest,0.0
19.89999999999997,105.39999999999957,Ag,0.0
19.89999999999997,105.49999999999952,Forest,0.0
19.89999999999997,105.49999999999956,Ag,0.0
19.899999999999974,97.6,Rice,0.0
19.899999999999974,97.7,Rice,0.0
19.899999999999974,97.79999999999998,Rice,0.0
19.899999999999974,97.8,Other,0.0
19.899999999999974,97.89999999999998,Rice,0.0
19.899999999999974,97.9,Other,0.0
19.899999999999974,97.99999999999996,Rice,0.0
19.899999999999974,98.0,Other,0.0
19.899999999999974,98.09999999999997,Rice,0.0
19.899999999999974,98.09999999999998,Other,0.0
19.899999999999974,98.19999999999996,Other,0.0
19.899999999999974,98.29999999999995,Other,0.0
19.899999999999974,98.39999999999996,Other,0.0
19.899999999999974,98.49999999999994,Rice,0.0
19.899999999999974,98.49999999999996,Other,0.0
19.899999999999974,98.59999999999994,Rice,0.0
19.899999999999974,98.59999999999997,Other,0.0
19.899999999999974,98.69999999999992,Rice,0.0
19.899999999999974,98.69999999999996,Other,0.0
19.899999999999974,98.79999999999993,Rice,0.0
19.899999999999974,98.79999999999994,Other,0.0
19.899999999999974,98.89999999999992,Other,0.0
19.899999999999974,98.99999999999991,Other,0.0
19.899999999999974,99.09999999999992,Other,0.0
19.899999999999974,99.1999999999999,Rice,0.0225401330572164
19.899999999999974,99.19999999999992,Other,0.0
19.899999999999974,99.2999999999999,Rice,0.0730300287053215
19.899999999999974,99.29999999999993,Other,0.0
19.899999999999974,99.39999999999988,Rice,0.0
19.899999999999974,99.3999999999999,Other,0.0
19.899999999999974,99.49999999999989,Rice,0.0108192650674947
19.899999999999974,99.4999999999999,Other,0.0
19.899999999999974,99.59999999999988,Rice,0.0180321004456107
19.899999999999974,99.5999999999999,Other,0.0
19.899999999999974,99.69999999999987,Rice,0.1009797702943264
19.899999999999974,99.79999999999988,Other,0.0
19.899999999999974,99.89999999999986,Rice,0.0
19.899999999999974,99.89999999999988,Other,0.0
19.899999999999974,99.99999999999986,Rice,0.0
19.899999999999974,99.99999999999989,Other,0.0
19.899999999999974,100.09999999999984,Rice,0.0
19.899999999999974,100.09999999999988,Other,0.0
19.899999999999974,100.19999999999985,Rice,0.0
19.899999999999974,100.19999999999986,Other,0.0
19.899999999999974,100.29999999999984,Rice,0.0
19.899999999999974,100.29999999999986,Other,0.0
19.899999999999974,100.39999999999984,Other,0.0
19.899999999999974,100.49999999999984,Other,0.0
19.899999999999974,100.59999999999982,Rice,0.0
19.899999999999974,100.59999999999984,Other,0.0
19.899999999999974,100.69999999999982,Rice,0.0
19.899999999999974,100.69999999999985,Other,0.0
19.899999999999974,100.7999999999998,Rice,0.0
19.899999999999974,100.79999999999984,Other,0.0
19.899999999999974,100.8999999999998,Rice,0.0
19.899999999999974,100.89999999999982,Other,0.0
19.899999999999974,100.9999999999998,Rice,0.0
19.899999999999974,100.99999999999982,Other,0.0
19.899999999999974,101.0999999999998,Other,0.0
19.899999999999974,101.1999999999998,Other,0.0
19.899999999999974,101.29999999999978,Rice,0.0
19.899999999999974,101.2999999999998,Other,0.0
19.899999999999974,101.39999999999978,Rice,0.0
19.899999999999974,101.3999999999998,Other,0.0
19.899999999999974,101.49999999999976,Rice,0.0
19.899999999999974,101.4999999999998,Other,0.0
19.899999999999974,101.59999999999977,Rice,0.0
19.899999999999974,101.59999999999978,Other,0.0
19.899999999999974,101.69999999999976,Rice,0.0
19.899999999999974,101.69999999999978,Other,0.0
19.899999999999974,101.79999999999976,Other,0.0
19.899999999999974,101.89999999999976,Other,0.0
19.899999999999974,101.99999999999974,Rice,0.0
19.899999999999974,101.99999999999976,Other,0.0
19.899999999999974,102.09999999999974,Rice,0.0
19.899999999999974,102.09999999999977,Other,0.0
19.899999999999974,102.19999999999972,Rice,0.0
19.899999999999974,102.19999999999976,Other,0.0
19.899999999999974,102.29999999999971,Rice,0.0
19.899999999999974,102.29999999999974,Other,0.0
19.899999999999974,102.39999999999972,Rice,0.0
19.899999999999974,102.39999999999974,Other,0.0
19.899999999999974,102.49999999999972,Other,0.0
19.899999999999974,102.59999999999972,Other,0.0
19.899999999999974,102.6999999999997,Rice,0.0
19.899999999999974,102.69999999999972,Other,0.0
19.899999999999974,102.7999999999997,Rice,0.0
19.899999999999974,102.79999999999971,Other,0.0
19.899999999999974,102.8999999999997,Rice,0.0
19.899999999999974,102.89999999999972,Other,0.0
19.899999999999974,102.99999999999967,Rice,0.0
19.899999999999974,102.9999999999997,Other,0.0
19.899999999999974,103.09999999999968,Rice,0.0
19.899999999999974,103.0999999999997,Other,0.0
19.899999999999974,103.19999999999968,Other,0.0
19.899999999999974,103.29999999999968,Other,0.0
19.899999999999974,103.39999999999966,Rice,0.0
19.899999999999974,103.39999999999968,Other,0.0
19.899999999999974,103.49999999999966,Rice,0.0
19.899999999999974,103.49999999999967,Other,0.0
19.899999999999974,103.59999999999964,Rice,0.0
19.899999999999974,103.59999999999968,Other,0.0
19.899999999999974,103.69999999999963,Rice,0.0
19.899999999999974,103.69999999999966,Other,0.0
19.899999999999974,103.79999999999964,Rice,0.0
19.899999999999974,103.79999999999966,Other,0.0
19.899999999999974,103.89999999999964,Other,0.0
19.899999999999974,103.99999999999964,Other,0.0
19.899999999999974,104.09999999999962,Rice,0.0
19.899999999999974,104.09999999999964,Other,0.0
19.899999999999974,104.19999999999962,Rice,0.0
19.899999999999974,104.19999999999963,Other,0.0
19.899999999999974,104.2999999999996,Rice,0.0
19.899999999999974,104.29999999999964,Other,0.0
19.899999999999974,104.3999999999996,Rice,0.0
19.899999999999974,104.39999999999962,Other,0.0
19.899999999999974,104.4999999999996,Rice,0.0
19.899999999999974,104.49999999999962,Other,0.0
19.899999999999974,104.5999999999996,Other,0.0
19.899999999999974,104.6999999999996,Other,0.0
19.899999999999974,104.7999999999996,Other,0.0
19.899999999999974,104.89999999999958,Rice,0.0
19.899999999999974,104.8999999999996,Other,0.0
19.899999999999974,104.99999999999956,Rice,0.0
19.899999999999974,104.9999999999996,Other,0.0
19.899999999999974,105.09999999999955,Rice,0.0
19.899999999999974,105.09999999999958,Other,0.0
19.899999999999974,105.19999999999956,Rice,0.0
19.899999999999974,105.19999999999958,Other,0.0
19.899999999999974,105.29999999999956,Other,0.0
19.899999999999974,105.39999999999957,Other,0.0
19.899999999999974,105.49999999999956,Other,0.0
19.899999999999977,97.4,Maize,0.0
19.899999999999977,97.5,Maize,0.0
19.899999999999977,97.6,Maize,0.0
19.899999999999977,97.7,Maize,0.0
19.899999999999977,97.79999999999998,Maize,0.0
19.899999999999977,97.89999999999998,Maize,0.0
19.899999999999977,97.99999999999996,Maize,0.0
19.899999999999977,98.09999999999997,Maize,0.0
19.899999999999977,98.19999999999996,Maize,0.0
19.899999999999977,98.29999999999995,Maize,0.0
19.899999999999977,98.39999999999996,Maize,0.0
19.899999999999977,98.49999999999994,Maize,0.0
19.899999999999977,98.59999999999994,Maize,0.0
19.899999999999977,98.69999999999992,Maize,0.0
19.899999999999977,98.79999999999993,Maize,0.0
19.899999999999977,98.89999999999992,Maize,0.0
19.899999999999977,98.99999999999991,Maize,0.0
19.899999999999977,99.09999999999992,Maize,0.0
19.899999999999977,99.1999999999999,Maize,0.0
19.899999999999977,99.2999999999999,Maize,0.2256424943027237
19.899999999999977,99.39999999999988,Maize,0.2035666179945046
19.899999999999977,99.49999999999989,Maize,0.1697150555508468
19.899999999999977,99.59999999999988,Maize,0.4414228124597701
19.899999999999977,99.69999999999987,Maize,0.073030034704913
19.899999999999977,99.79999999999988,Maize,0.0
19.899999999999977,99.89999999999986,Maize,0.0
19.899999999999977,99.99999999999986,Maize,0.0
19.899999999999977,100.09999999999984,Maize,0.0
19.899999999999977,100.19999999999985,Maize,0.0
19.899999999999977,100.29999999999984,Maize,0.1130761970979989
19.899999999999977,100.39999999999984,Maize,2.325044349961778
19.899999999999977,100.49999999999984,Maize,0.0261465537457807
19.899999999999977,100.59999999999982,Maize,0.0
19.899999999999977,100.69999999999982,Maize,0.0
19.899999999999977,100.7999999999998,Maize,0.0
19.899999999999977,100.8999999999998,Maize,0.0
19.899999999999977,100.9999999999998,Maize,0.0
19.899999999999977,101.0999999999998,Maize,0.0
19.899999999999977,101.1999999999998,Maize,0.0
19.899999999999977,101.29999999999978,Maize,0.0
19.899999999999977,101.39999999999978,Maize,0.0
19.899999999999977,101.49999999999976,Maize,0.0
19.899999999999977,101.59999999999977,Maize,0.0
19.899999999999977,101.69999999999976,Maize,0.0
19.899999999999977,101.79999999999976,Maize,0.0
19.899999999999977,101.89999999999976,Maize,0.0
